Timestamp,Hospital_ID,Ambulance_Arrivals,Ambulance_Handover_Delay,Patient_Waiting_Time_Minutes,A&E_Bed_Occupancy,Patient_Severity_Score,Staff_Levels,Overcrowding_Event,Hour,DayOfWeek,Month
2025-01-01 09:00:00,St Thomas,16,48.81013150697731,108,0.45714285714285713,4,36.0,False,9,2,1
2025-01-01 10:00:00,Manchester Royal,13,37.39424485345121,128,0.3463203463203463,3,38.0,False,10,2,1
2025-01-01 10:00:00,Royal London,17,38.194805584689696,194,0.3968253968253968,2,42.0,False,10,2,1
2025-01-01 10:00:00,St Thomas,16,48.81013150697731,95,0.41904761904761906,4,37.0,False,10,2,1
2025-01-01 11:00:00,Manchester Royal,15,37.39424485345121,143,0.4155844155844156,4,38.0,False,11,2,1
2025-01-01 11:00:00,Royal London,14,38.194805584689696,52,0.5079365079365079,8,43.0,False,11,2,1
2025-01-01 11:00:00,St Thomas,11,48.81013150697731,106,0.5238095238095238,4,35.0,False,11,2,1
2025-01-01 12:00:00,Manchester Royal,17,37.39424485345121,94,0.27705627705627706,5,38.0,False,12,2,1
2025-01-01 12:00:00,Royal London,28,38.194805584689696,122,0.5952380952380952,5,39.0,False,12,2,1
2025-01-01 12:00:00,St Thomas,15,48.81013150697731,129,0.4,4,34.0,False,12,2,1
2025-01-01 13:00:00,Manchester Royal,22,37.39424485345121,101,0.4675324675324675,6,38.0,False,13,2,1
2025-01-01 13:00:00,Royal London,25,38.194805584689696,155,0.626984126984127,4,38.0,False,13,2,1
2025-01-01 13:00:00,St Thomas,15,48.81013150697731,154,0.3904761904761905,4,37.0,False,13,2,1
2025-01-01 14:00:00,Manchester Royal,17,37.39424485345121,107,0.48484848484848486,5,36.0,False,14,2,1
2025-01-01 14:00:00,Royal London,27,38.194805584689696,144,0.746031746031746,4,38.0,False,14,2,1
2025-01-01 14:00:00,St Thomas,14,48.81013150697731,93,0.41904761904761906,4,35.0,False,14,2,1
2025-01-01 15:00:00,Manchester Royal,25,37.39424485345121,98,0.7012987012987013,5,37.0,False,15,2,1
2025-01-01 15:00:00,Royal London,28,39.46078436685728,159,0.9682539682539683,4,40.0,False,15,2,1
2025-01-01 15:00:00,St Thomas,15,48.81013150697731,98,0.41904761904761906,4,39.0,False,15,2,1
2025-01-01 16:00:00,Manchester Royal,18,37.39424485345121,72,0.70995670995671,7,37.0,False,16,2,1
2025-01-01 16:00:00,Royal London,34,38.194805584689696,275,0.8174603174603174,2,43.0,False,16,2,1
2025-01-01 16:00:00,St Thomas,16,48.81013150697731,92,0.42857142857142855,5,36.0,False,16,2,1
2025-01-01 17:00:00,Manchester Royal,21,16.39362968882144,249,0.7012987012987013,2,39.0,False,17,2,1
2025-01-01 17:00:00,Royal London,32,71.17619869923001,117,0.746031746031746,7,42.0,False,17,2,1
2025-01-01 17:00:00,St Thomas,19,88.84002917683087,99,0.47619047619047616,4,38.0,False,17,2,1
2025-01-01 18:00:00,Manchester Royal,15,16.39362968882144,100,0.683982683982684,5,38.0,False,18,2,1
2025-01-01 18:00:00,Royal London,20,71.17619869923001,106,0.4126984126984127,4,42.0,False,18,2,1
2025-01-01 18:00:00,St Thomas,20,88.84002917683087,148,0.5238095238095238,3,37.0,False,18,2,1
2025-01-01 19:00:00,Manchester Royal,15,16.39362968882144,166,0.4155844155844156,5,31.0,False,19,2,1
2025-01-01 19:00:00,Royal London,24,71.17619869923001,191,0.6031746031746031,4,34.0,False,19,2,1
2025-01-01 19:00:00,St Thomas,16,88.84002917683087,447,0.6761904761904762,2,25.0,False,19,2,1
2025-01-01 20:00:00,Manchester Royal,14,16.39362968882144,139,0.5367965367965368,7,21.0,False,20,2,1
2025-01-01 20:00:00,Royal London,21,71.17619869923001,284,0.7698412698412699,4,21.0,False,20,2,1
2025-01-01 20:00:00,St Thomas,18,88.84002917683087,193,0.3238095238095238,4,18.0,False,20,2,1
2025-01-01 21:00:00,Manchester Royal,17,5.0,158,0.5281385281385281,4,25.0,False,21,2,1
2025-01-01 21:00:00,Royal London,25,5.0,208,0.8095238095238095,4,25.0,False,21,2,1
2025-01-01 21:00:00,St Thomas,14,5.0,98,0.3047619047619048,6,23.0,False,21,2,1
2025-01-01 22:00:00,Manchester Royal,15,5.0,352,0.5281385281385281,3,24.0,False,22,2,1
2025-01-01 22:00:00,Royal London,27,5.0,135,0.5793650793650794,7,28.0,False,22,2,1
2025-01-01 22:00:00,St Thomas,17,5.0,310,0.4666666666666667,3,23.0,False,22,2,1
2025-01-01 23:00:00,Manchester Royal,9,5.0,157,0.47619047619047616,6,24.0,False,23,2,1
2025-01-01 23:00:00,Royal London,13,5.0,133,0.5158730158730159,7,26.0,False,23,2,1
2025-01-01 23:00:00,St Thomas,15,5.0,123,0.4380952380952381,7,22.0,False,23,2,1
2025-01-02 00:00:00,Manchester Royal,15,5.0,164,0.329004329004329,5,26.0,False,0,3,1
2025-01-02 00:00:00,Royal London,22,5.0,218,0.49206349206349204,4,28.0,False,0,3,1
2025-01-02 00:00:00,St Thomas,10,5.0,166,0.37142857142857144,5,21.0,False,0,3,1
2025-01-02 01:00:00,Manchester Royal,10,5.0,188,0.2943722943722944,4,25.0,False,1,3,1
2025-01-02 01:00:00,Royal London,11,5.0,198,0.5793650793650794,5,26.0,False,1,3,1
2025-01-02 01:00:00,St Thomas,7,5.0,152,0.3047619047619048,5,24.0,False,1,3,1
2025-01-02 02:00:00,Manchester Royal,8,5.0,172,0.36363636363636365,7,25.0,False,2,3,1
2025-01-02 02:00:00,Royal London,16,5.0,313,0.7063492063492064,5,25.0,False,2,3,1
2025-01-02 02:00:00,St Thomas,3,5.0,256,0.3333333333333333,4,23.0,False,2,3,1
2025-01-02 03:00:00,Manchester Royal,10,5.0,345,0.3722943722943723,3,25.0,False,3,3,1
2025-01-02 03:00:00,Royal London,7,5.0,192,0.373015873015873,8,27.0,False,3,3,1
2025-01-02 03:00:00,St Thomas,6,5.0,480,0.3904761904761905,2,22.0,False,3,3,1
2025-01-02 04:00:00,Manchester Royal,12,5.0,125,0.2597402597402597,9,23.0,False,4,3,1
2025-01-02 04:00:00,Royal London,10,5.0,188,0.3492063492063492,4,28.0,False,4,3,1
2025-01-02 04:00:00,St Thomas,9,5.0,259,0.23809523809523808,3,21.0,False,4,3,1
2025-01-02 05:00:00,Manchester Royal,6,16.39362968882144,218,0.22510822510822512,3,26.0,False,5,3,1
2025-01-02 05:00:00,Royal London,18,71.17619869923001,117,0.40476190476190477,7,27.0,False,5,3,1
2025-01-02 05:00:00,St Thomas,18,88.84002917683087,347,0.2571428571428571,2,23.0,False,5,3,1
2025-01-02 06:00:00,Manchester Royal,2,16.39362968882144,222,0.24242424242424243,3,25.0,False,6,3,1
2025-01-02 06:00:00,Royal London,13,71.17619869923001,193,0.38095238095238093,4,28.0,False,6,3,1
2025-01-02 06:00:00,St Thomas,12,88.84002917683087,190,0.2857142857142857,4,22.0,False,6,3,1
2025-01-02 07:00:00,Manchester Royal,9,16.39362968882144,159,0.19913419913419914,3,20.0,False,7,3,1
2025-01-02 07:00:00,Royal London,12,71.17619869923001,87,0.3968253968253968,8,21.0,False,7,3,1
2025-01-02 07:00:00,St Thomas,5,88.84002917683087,474,0.1619047619047619,1,17.0,False,7,3,1
2025-01-02 08:00:00,Manchester Royal,19,16.39362968882144,165,0.3463203463203463,3,30.0,False,8,3,1
2025-01-02 08:00:00,Royal London,12,71.17619869923001,133,0.49206349206349204,4,34.0,False,8,3,1
2025-01-02 08:00:00,St Thomas,14,88.84002917683087,113,0.29523809523809524,4,30.0,False,8,3,1
2025-01-02 09:00:00,Manchester Royal,5,37.39424485345121,85,0.3116883116883117,5,40.0,False,9,3,1
2025-01-02 09:00:00,Royal London,12,38.194805584689696,121,0.42857142857142855,4,40.0,False,9,3,1
2025-01-02 09:00:00,St Thomas,8,48.81013150697731,157,0.20952380952380953,3,35.0,False,9,3,1
2025-01-02 10:00:00,Manchester Royal,8,37.39424485345121,199,0.21645021645021645,2,39.0,False,10,3,1
2025-01-02 10:00:00,Royal London,10,38.194805584689696,140,0.36507936507936506,4,40.0,False,10,3,1
2025-01-02 10:00:00,St Thomas,17,48.81013150697731,79,0.37142857142857144,6,37.0,False,10,3,1
2025-01-02 11:00:00,Manchester Royal,16,37.39424485345121,75,0.2510822510822511,4,40.0,False,11,3,1
2025-01-02 11:00:00,Royal London,20,38.194805584689696,203,0.42857142857142855,2,42.0,False,11,3,1
2025-01-02 11:00:00,St Thomas,14,48.81013150697731,130,0.29523809523809524,3,37.0,False,11,3,1
2025-01-02 12:00:00,Manchester Royal,21,37.39424485345121,104,0.36363636363636365,4,37.0,False,12,3,1
2025-01-02 12:00:00,Royal London,19,38.194805584689696,78,0.48412698412698413,8,42.0,False,12,3,1
2025-01-02 12:00:00,St Thomas,16,48.81013150697731,401,0.44761904761904764,1,36.0,False,12,3,1
2025-01-02 13:00:00,Manchester Royal,12,37.39424485345121,125,0.42424242424242425,3,39.0,False,13,3,1
2025-01-02 13:00:00,Royal London,27,38.194805584689696,53,0.36507936507936506,7,37.0,False,13,3,1
2025-01-02 13:00:00,St Thomas,15,48.81013150697731,108,0.45714285714285713,4,34.0,False,13,3,1
2025-01-02 14:00:00,Manchester Royal,20,37.39424485345121,87,0.4588744588744589,5,37.0,False,14,3,1
2025-01-02 14:00:00,Royal London,20,38.194805584689696,147,0.5238095238095238,3,38.0,False,14,3,1
2025-01-02 14:00:00,St Thomas,16,48.81013150697731,95,0.29523809523809524,4,37.0,False,14,3,1
2025-01-02 15:00:00,Manchester Royal,21,37.39424485345121,196,0.354978354978355,2,39.0,False,15,3,1
2025-01-02 15:00:00,Royal London,24,38.194805584689696,98,0.7142857142857143,5,40.0,False,15,3,1
2025-01-02 15:00:00,St Thomas,24,48.81013150697731,163,0.5238095238095238,3,35.0,False,15,3,1
2025-01-02 16:00:00,Manchester Royal,19,37.39424485345121,274,0.5194805194805194,2,40.0,False,16,3,1
2025-01-02 16:00:00,Royal London,21,38.194805584689696,224,0.7222222222222222,3,39.0,False,16,3,1
2025-01-02 16:00:00,St Thomas,23,48.81013150697731,194,0.6,3,39.0,False,16,3,1
2025-01-02 17:00:00,Manchester Royal,20,16.39362968882144,133,0.5108225108225108,4,37.0,False,17,3,1
2025-01-02 17:00:00,Royal London,19,71.17619869923001,379,0.873015873015873,2,41.0,False,17,3,1
2025-01-02 17:00:00,St Thomas,15,88.84002917683087,131,0.3619047619047619,4,34.0,False,17,3,1
2025-01-02 18:00:00,Manchester Royal,15,16.39362968882144,190,0.30303030303030304,2,37.0,False,18,3,1
2025-01-02 18:00:00,Royal London,28,71.17619869923001,100,0.5634920634920635,5,38.0,False,18,3,1
2025-01-02 18:00:00,St Thomas,15,88.84002917683087,94,0.2857142857142857,4,36.0,False,18,3,1
2025-01-02 19:00:00,Manchester Royal,22,16.39362968882144,67,0.4935064935064935,7,33.0,False,19,3,1
2025-01-02 19:00:00,Royal London,28,71.17619869923001,98,0.4444444444444444,6,32.0,False,19,3,1
2025-01-02 19:00:00,St Thomas,17,88.84002917683087,126,0.44761904761904764,4,27.0,False,19,3,1
2025-01-02 20:00:00,Manchester Royal,19,16.39362968882144,115,0.354978354978355,5,21.0,False,20,3,1
2025-01-02 20:00:00,Royal London,16,71.17619869923001,120,0.5714285714285714,6,22.0,False,20,3,1
2025-01-02 20:00:00,St Thomas,15,88.84002917683087,131,0.44761904761904764,6,18.0,False,20,3,1
2025-01-02 21:00:00,Manchester Royal,10,5.0,175,0.44155844155844154,4,24.0,False,21,3,1
2025-01-02 21:00:00,Royal London,14,5.0,361,0.6825396825396826,2,28.0,False,21,3,1
2025-01-02 21:00:00,St Thomas,14,5.0,163,0.4380952380952381,4,22.0,False,21,3,1
2025-01-02 22:00:00,Manchester Royal,14,5.0,166,0.5627705627705628,6,27.0,False,22,3,1
2025-01-02 22:00:00,Royal London,14,5.0,138,0.5714285714285714,7,27.0,False,22,3,1
2025-01-02 22:00:00,St Thomas,14,5.0,287,0.4095238095238095,3,22.0,False,22,3,1
2025-01-02 23:00:00,Manchester Royal,22,5.0,362,0.7532467532467533,4,26.0,False,23,3,1
2025-01-02 23:00:00,Royal London,19,5.0,218,0.3888888888888889,5,27.0,False,23,3,1
2025-01-02 23:00:00,St Thomas,18,5.0,248,0.580952380952381,5,24.0,False,23,3,1
2025-01-03 00:00:00,Manchester Royal,8,5.0,172,0.38095238095238093,6,25.0,False,0,4,1
2025-01-03 00:00:00,Royal London,12,5.0,343,0.35714285714285715,3,26.0,False,0,4,1
2025-01-03 00:00:00,St Thomas,18,5.0,174,0.34285714285714286,6,21.0,False,0,4,1
2025-01-03 01:00:00,Manchester Royal,9,5.0,167,0.4588744588744589,6,22.0,False,1,4,1
2025-01-03 01:00:00,Royal London,14,5.0,107,0.46825396825396826,10,26.0,False,1,4,1
2025-01-03 01:00:00,St Thomas,14,5.0,149,0.47619047619047616,6,24.0,False,1,4,1
2025-01-03 02:00:00,Manchester Royal,4,5.0,154,0.18181818181818182,4,25.0,False,2,4,1
2025-01-03 02:00:00,Royal London,14,5.0,478,0.48412698412698413,2,25.0,False,2,4,1
2025-01-03 02:00:00,St Thomas,12,5.0,355,0.5904761904761905,3,21.0,False,2,4,1
2025-01-03 03:00:00,Manchester Royal,3,5.0,179,0.2077922077922078,5,25.0,False,3,4,1
2025-01-03 03:00:00,Royal London,7,5.0,187,0.2777777777777778,4,27.0,False,3,4,1
2025-01-03 03:00:00,St Thomas,6,5.0,228,0.47619047619047616,4,22.0,False,3,4,1
2025-01-03 04:00:00,Manchester Royal,4,5.0,110,0.17316017316017315,8,25.0,False,4,4,1
2025-01-03 04:00:00,Royal London,8,5.0,109,0.23015873015873015,6,27.0,False,4,4,1
2025-01-03 04:00:00,St Thomas,4,5.0,131,0.22857142857142856,7,22.0,False,4,4,1
2025-01-03 05:00:00,Manchester Royal,9,16.39362968882144,218,0.13852813852813853,3,25.0,False,5,4,1
2025-01-03 05:00:00,Royal London,10,71.17619869923001,110,0.30952380952380953,8,26.0,False,5,4,1
2025-01-03 05:00:00,St Thomas,9,88.84002917683087,71,0.18095238095238095,10,21.0,False,5,4,1
2025-01-03 06:00:00,Manchester Royal,9,16.39362968882144,334,0.21645021645021645,3,23.0,False,6,4,1
2025-01-03 06:00:00,Royal London,8,71.17619869923001,204,0.31746031746031744,5,29.0,False,6,4,1
2025-01-03 06:00:00,St Thomas,4,88.84002917683087,265,0.1619047619047619,3,22.0,False,6,4,1
2025-01-03 07:00:00,Manchester Royal,10,16.39362968882144,120,0.19913419913419914,5,21.0,False,7,4,1
2025-01-03 07:00:00,Royal London,8,71.17619869923001,268,0.38095238095238093,3,21.0,False,7,4,1
2025-01-03 07:00:00,St Thomas,16,88.84002917683087,110,0.3142857142857143,8,18.0,False,7,4,1
2025-01-03 08:00:00,Manchester Royal,8,16.39362968882144,119,0.19047619047619047,4,31.0,False,8,4,1
2025-01-03 08:00:00,Royal London,17,71.17619869923001,164,0.4523809523809524,3,33.0,False,8,4,1
2025-01-03 08:00:00,St Thomas,10,88.84002917683087,219,0.37142857142857144,2,29.0,False,8,4,1
2025-01-03 09:00:00,Manchester Royal,8,37.39424485345121,48,0.2597402597402597,7,38.0,False,9,4,1
2025-01-03 09:00:00,Royal London,12,38.194805584689696,67,0.373015873015873,6,39.0,False,9,4,1
2025-01-03 09:00:00,St Thomas,17,48.81013150697731,68,0.49523809523809526,6,35.0,False,9,4,1
2025-01-03 10:00:00,Manchester Royal,11,37.39424485345121,124,0.3203463203463203,3,36.0,False,10,4,1
2025-01-03 10:00:00,Royal London,16,38.194805584689696,48,0.30158730158730157,7,42.0,False,10,4,1
2025-01-03 10:00:00,St Thomas,9,48.81013150697731,99,0.4857142857142857,4,35.0,False,10,4,1
2025-01-03 11:00:00,Manchester Royal,19,37.39424485345121,68,0.329004329004329,5,39.0,False,11,4,1
2025-01-03 11:00:00,Royal London,18,38.194805584689696,382,0.36507936507936506,1,40.0,False,11,4,1
2025-01-03 11:00:00,St Thomas,11,48.81013150697731,159,0.5904761904761905,3,38.0,False,11,4,1
2025-01-03 12:00:00,Manchester Royal,16,37.39424485345121,96,0.3722943722943723,4,40.0,False,12,4,1
2025-01-03 12:00:00,Royal London,21,38.194805584689696,88,0.5317460317460317,5,42.0,False,12,4,1
2025-01-03 12:00:00,St Thomas,17,48.81013150697731,64,0.7523809523809524,8,37.0,False,12,4,1
2025-01-03 13:00:00,Manchester Royal,20,37.39424485345121,183,0.5454545454545454,4,37.0,False,13,4,1
2025-01-03 13:00:00,Royal London,20,38.194805584689696,73,0.4523809523809524,7,40.0,False,13,4,1
2025-01-03 13:00:00,St Thomas,22,48.81013150697731,153,0.37142857142857144,7,35.0,False,13,4,1
2025-01-03 14:00:00,Manchester Royal,21,37.39424485345121,129,0.658008658008658,5,37.0,False,14,4,1
2025-01-03 14:00:00,Royal London,22,38.194805584689696,209,0.626984126984127,3,39.0,False,14,4,1
2025-01-03 14:00:00,St Thomas,20,48.81013150697731,141,0.5619047619047619,4,34.0,False,14,4,1
2025-01-03 15:00:00,Manchester Royal,11,37.39424485345121,167,0.45021645021645024,3,33.0,False,15,4,1
2025-01-03 15:00:00,Royal London,26,38.194805584689696,137,0.7063492063492064,4,37.0,False,15,4,1
2025-01-03 15:00:00,St Thomas,13,48.81013150697731,158,0.6857142857142857,4,39.0,False,15,4,1
2025-01-03 16:00:00,Manchester Royal,26,37.39424485345121,92,0.5021645021645021,5,38.0,False,16,4,1
2025-01-03 16:00:00,Royal London,34,38.194805584689696,85,0.6349206349206349,6,43.0,False,16,4,1
2025-01-03 16:00:00,St Thomas,26,48.81013150697731,66,0.9333333333333333,9,36.0,False,16,4,1
2025-01-03 17:00:00,Manchester Royal,17,16.39362968882144,106,0.5541125541125541,4,40.0,False,17,4,1
2025-01-03 17:00:00,Royal London,23,71.17619869923001,136,0.8174603174603174,4,46.0,False,17,4,1
2025-01-03 17:00:00,St Thomas,20,88.84002917683087,147,0.9333333333333333,4,37.0,False,17,4,1
2025-01-03 18:00:00,Manchester Royal,15,16.39362968882144,138,0.5021645021645021,3,36.0,False,18,4,1
2025-01-03 18:00:00,Royal London,15,71.17619869923001,75,0.5714285714285714,6,41.0,False,18,4,1
2025-01-03 18:00:00,St Thomas,17,88.84002917683087,117,0.6,4,35.0,False,18,4,1
2025-01-03 19:00:00,Manchester Royal,13,16.39362968882144,191,0.6147186147186147,3,30.0,False,19,4,1
2025-01-03 19:00:00,Royal London,25,71.17619869923001,214,0.7698412698412699,3,34.0,False,19,4,1
2025-01-03 19:00:00,St Thomas,19,88.84002917683087,110,0.780952380952381,6,32.0,False,19,4,1
2025-01-03 20:00:00,Manchester Royal,19,16.39362968882144,123,0.27705627705627706,6,21.0,False,20,4,1
2025-01-03 20:00:00,Royal London,21,71.17619869923001,193,0.48412698412698413,5,19.0,False,20,4,1
2025-01-03 20:00:00,St Thomas,15,88.84002917683087,287,0.7333333333333333,4,17.0,False,20,4,1
2025-01-03 21:00:00,Manchester Royal,19,5.0,162,0.329004329004329,4,26.0,False,21,4,1
2025-01-03 21:00:00,Royal London,18,5.0,113,0.42857142857142855,7,27.0,False,21,4,1
2025-01-03 21:00:00,St Thomas,15,5.0,317,0.7142857142857143,3,23.0,False,21,4,1
2025-01-03 22:00:00,Manchester Royal,14,5.0,294,0.45021645021645024,3,24.0,False,22,4,1
2025-01-03 22:00:00,Royal London,19,5.0,169,0.4603174603174603,5,28.0,False,22,4,1
2025-01-03 22:00:00,St Thomas,10,5.0,176,0.8095238095238095,8,20.0,False,22,4,1
2025-01-03 23:00:00,Manchester Royal,7,5.0,234,0.5108225108225108,4,25.0,False,23,4,1
2025-01-03 23:00:00,Royal London,20,5.0,334,0.6190476190476191,3,27.0,False,23,4,1
2025-01-03 23:00:00,St Thomas,11,5.0,181,0.2,4,22.0,False,23,4,1
2025-01-04 00:00:00,Manchester Royal,14,5.0,84,0.18181818181818182,8,26.0,False,0,5,1
2025-01-04 00:00:00,Royal London,20,5.0,198,0.6111111111111112,5,27.0,False,0,5,1
2025-01-04 00:00:00,St Thomas,14,5.0,380,0.3333333333333333,2,23.0,False,0,5,1
2025-01-04 01:00:00,Manchester Royal,14,5.0,181,0.30303030303030304,5,23.0,False,1,5,1
2025-01-04 01:00:00,Royal London,20,5.0,331,0.6111111111111112,3,28.0,False,1,5,1
2025-01-04 01:00:00,St Thomas,12,5.0,150,0.44761904761904764,6,22.0,False,1,5,1
2025-01-04 02:00:00,Manchester Royal,10,5.0,176,0.329004329004329,4,27.0,False,2,5,1
2025-01-04 02:00:00,Royal London,13,5.0,164,0.42063492063492064,5,28.0,False,2,5,1
2025-01-04 02:00:00,St Thomas,13,5.0,164,0.3333333333333333,5,23.0,False,2,5,1
2025-01-04 03:00:00,Manchester Royal,10,5.0,293,0.4155844155844156,4,26.0,False,3,5,1
2025-01-04 03:00:00,Royal London,13,5.0,199,0.36507936507936506,5,27.0,False,3,5,1
2025-01-04 03:00:00,St Thomas,9,5.0,319,0.41904761904761906,4,20.0,False,3,5,1
2025-01-04 04:00:00,Manchester Royal,8,5.0,374,0.48484848484848486,3,26.0,False,4,5,1
2025-01-04 04:00:00,Royal London,18,5.0,183,0.3492063492063492,6,24.0,False,4,5,1
2025-01-04 04:00:00,St Thomas,7,5.0,216,0.3904761904761905,5,24.0,False,4,5,1
2025-01-04 05:00:00,Manchester Royal,13,16.39362968882144,118,0.38961038961038963,8,25.0,False,5,5,1
2025-01-04 05:00:00,Royal London,7,71.17619869923001,219,0.40476190476190477,4,28.0,False,5,5,1
2025-01-04 05:00:00,St Thomas,8,88.84002917683087,200,0.3523809523809524,4,24.0,False,5,5,1
2025-01-04 06:00:00,Manchester Royal,19,16.39362968882144,285,0.27705627705627706,3,25.0,False,6,5,1
2025-01-04 06:00:00,Royal London,13,71.17619869923001,406,0.40476190476190477,2,27.0,False,6,5,1
2025-01-04 06:00:00,St Thomas,12,88.84002917683087,113,0.2571428571428571,6,25.0,False,6,5,1
2025-01-04 07:00:00,Manchester Royal,10,16.39362968882144,158,0.36363636363636365,4,20.0,False,7,5,1
2025-01-04 07:00:00,Royal London,14,71.17619869923001,128,0.4126984126984127,5,22.0,False,7,5,1
2025-01-04 07:00:00,St Thomas,13,88.84002917683087,192,0.38095238095238093,3,20.0,False,7,5,1
2025-01-04 08:00:00,Manchester Royal,20,16.39362968882144,226,0.3722943722943723,2,31.0,False,8,5,1
2025-01-04 08:00:00,Royal London,14,71.17619869923001,84,0.2222222222222222,5,32.0,False,8,5,1
2025-01-04 08:00:00,St Thomas,17,88.84002917683087,130,0.4,4,28.0,False,8,5,1
2025-01-04 09:00:00,Manchester Royal,8,37.39424485345121,67,0.44155844155844154,6,36.0,False,9,5,1
2025-01-04 09:00:00,Royal London,19,38.194805584689696,115,0.373015873015873,5,45.0,False,9,5,1
2025-01-04 09:00:00,St Thomas,15,48.81013150697731,125,0.41904761904761906,3,37.0,False,9,5,1
2025-01-04 10:00:00,Manchester Royal,16,37.39424485345121,234,0.3203463203463203,2,37.0,False,10,5,1
2025-01-04 10:00:00,Royal London,24,38.194805584689696,188,0.5634920634920635,3,39.0,False,10,5,1
2025-01-04 10:00:00,St Thomas,11,48.81013150697731,129,0.4095238095238095,5,36.0,False,10,5,1
2025-01-04 11:00:00,Manchester Royal,21,37.39424485345121,118,0.38961038961038963,4,38.0,False,11,5,1
2025-01-04 11:00:00,Royal London,25,38.194805584689696,133,0.6507936507936508,5,42.0,False,11,5,1
2025-01-04 11:00:00,St Thomas,14,48.81013150697731,101,0.23809523809523808,4,39.0,False,11,5,1
2025-01-04 12:00:00,Manchester Royal,17,37.39424485345121,96,0.39826839826839827,4,38.0,False,12,5,1
2025-01-04 12:00:00,Royal London,29,38.194805584689696,221,0.5793650793650794,2,39.0,False,12,5,1
2025-01-04 12:00:00,St Thomas,13,48.81013150697731,91,0.3619047619047619,4,34.0,False,12,5,1
2025-01-04 13:00:00,Manchester Royal,21,37.39424485345121,147,0.5108225108225108,3,39.0,False,13,5,1
2025-01-04 13:00:00,Royal London,27,38.194805584689696,78,0.6428571428571429,6,42.0,False,13,5,1
2025-01-04 13:00:00,St Thomas,30,48.81013150697731,62,0.6476190476190476,8,36.0,False,13,5,1
2025-01-04 14:00:00,Manchester Royal,28,37.39424485345121,90,0.5714285714285714,5,41.0,False,14,5,1
2025-01-04 14:00:00,Royal London,31,38.194805584689696,124,0.6587301587301587,4,40.0,False,14,5,1
