Timestamp,Hospital_ID,Ambulance_Arrivals,Ambulance_Handover_Delay,Patient_Waiting_Time_Minutes,A&E_Bed_Occupancy,Patient_Severity_Score,Staff_Levels,Overcrowding_Event,Hour,DayOfWeek,Month
2025-01-02 03:00:00,St Thomas,12,22.859343068084396,47,0.33,5,24.0,False,3,3,1
2025-01-02 04:00:00,Manchester Royal,13,25.920581488279808,54,0.2818181818181818,4,26.0,False,4,3,1
2025-01-02 04:00:00,Royal London,10,5.0,44,0.20833333333333334,5,30.0,False,4,3,1
2025-01-02 04:00:00,St Thomas,13,18.333199974158717,52,0.25,6,24.0,False,4,3,1
2025-01-02 05:00:00,Manchester Royal,6,11.639222816371978,30,0.17272727272727273,6,29.0,False,5,3,1
2025-01-02 05:00:00,Royal London,6,8.132587897698444,37,0.25833333333333336,9,29.0,False,5,3,1
2025-01-02 05:00:00,St Thomas,10,14.174728293723305,50,0.35,5,26.0,False,5,3,1
2025-01-02 06:00:00,Manchester Royal,11,13.831884041244662,66,0.2727272727272727,5,26.0,False,6,3,1
2025-01-02 06:00:00,Royal London,24,11.953765189270783,130,0.4583333333333333,2,31.0,False,6,3,1
2025-01-02 06:00:00,St Thomas,14,16.563422442012744,118,0.49,3,26.0,False,6,3,1
2025-01-02 07:00:00,Manchester Royal,9,16.746367387715495,70,0.23636363636363636,3,21.0,False,7,3,1
2025-01-02 07:00:00,Royal London,18,16.22288379524011,80,0.6083333333333333,5,23.0,False,7,3,1
2025-01-02 07:00:00,St Thomas,14,18.45779416929944,186,0.51,2,22.0,False,7,3,1
2025-01-02 08:00:00,Manchester Royal,8,13.761039572949038,55,0.3090909090909091,4,33.0,False,8,3,1
2025-01-02 08:00:00,Royal London,19,11.60730511739234,47,0.48333333333333334,5,36.0,False,8,3,1
2025-01-02 08:00:00,St Thomas,13,8.645397106088039,43,0.37,5,34.0,False,8,3,1
2025-01-02 09:00:00,Manchester Royal,12,12.746725636280846,59,0.2818181818181818,4,41.0,False,9,3,1
2025-01-02 09:00:00,Royal London,17,6.89658470905483,72,0.5,3,43.0,False,9,3,1
2025-01-02 09:00:00,St Thomas,7,13.999903006194096,47,0.2,3,38.0,False,9,3,1
2025-01-02 10:00:00,Manchester Royal,21,18.877767653310194,83,0.37272727272727274,3,40.0,False,10,3,1
2025-01-02 10:00:00,Royal London,24,12.097196669338292,256,0.7,1,49.0,False,10,3,1
2025-01-02 10:00:00,St Thomas,14,12.019608333560866,92,0.34,7,41.0,False,10,3,1
2025-01-02 11:00:00,Manchester Royal,16,11.347276207208207,53,0.44545454545454544,5,43.0,False,11,3,1
2025-01-02 11:00:00,Royal London,17,16.347342779770287,66,0.55,4,44.0,False,11,3,1
2025-01-02 11:00:00,St Thomas,14,5.0,91,0.41,2,40.0,False,11,3,1
2025-01-02 12:00:00,Manchester Royal,13,9.119046863841268,39,0.2636363636363636,5,38.0,False,12,3,1
2025-01-02 12:00:00,Royal London,18,8.920659167287809,37,0.2916666666666667,5,44.0,False,12,3,1
2025-01-02 12:00:00,St Thomas,9,14.522996624198345,46,0.37,5,39.0,False,12,3,1
2025-01-02 13:00:00,Manchester Royal,27,9.549190815003078,50,0.509090909090909,4,40.0,False,13,3,1
2025-01-02 13:00:00,Royal London,11,8.883055376361952,54,0.38333333333333336,3,43.0,False,13,3,1
2025-01-02 13:00:00,St Thomas,12,12.20904601735745,64,0.35,3,39.0,False,13,3,1
2025-01-02 14:00:00,Manchester Royal,18,5.676038359662271,49,0.6727272727272727,5,43.0,False,14,3,1
2025-01-02 14:00:00,Royal London,15,14.190426031745401,155,0.36666666666666664,1,47.0,False,14,3,1
2025-01-02 14:00:00,St Thomas,22,11.654779145559338,98,0.57,3,41.0,False,14,3,1
2025-01-02 15:00:00,Manchester Royal,13,15.604618049807952,75,0.6454545454545455,4,42.0,False,15,3,1
2025-01-02 15:00:00,Royal London,17,5.0,92,0.4166666666666667,2,47.0,False,15,3,1
2025-01-02 15:00:00,St Thomas,22,18.41313707175259,43,0.53,5,43.0,False,15,3,1
2025-01-02 16:00:00,Manchester Royal,23,14.204858387885672,62,0.4909090909090909,4,40.0,False,16,3,1
2025-01-02 16:00:00,Royal London,24,18.594360941757905,53,0.3416666666666667,3,41.0,False,16,3,1
2025-01-02 16:00:00,St Thomas,13,16.879284332038967,36,0.35,5,36.0,False,16,3,1
2025-01-02 17:00:00,Manchester Royal,20,14.990808874122616,53,0.6727272727272727,5,44.0,False,17,3,1
2025-01-02 17:00:00,Royal London,14,13.27435355515369,43,0.31666666666666665,4,42.0,False,17,3,1
2025-01-02 17:00:00,St Thomas,16,14.893617357463057,206,0.51,1,39.0,False,17,3,1
2025-01-02 18:00:00,Manchester Royal,24,14.36269273302307,45,0.6090909090909091,5,42.0,False,18,3,1
2025-01-02 18:00:00,Royal London,23,10.619676115208835,40,0.30833333333333335,4,47.0,False,18,3,1
2025-01-02 18:00:00,St Thomas,23,17.01395510551917,79,0.74,5,41.0,False,18,3,1
2025-01-02 19:00:00,Manchester Royal,24,12.713268008856222,74,0.6181818181818182,4,34.0,False,19,3,1
2025-01-02 19:00:00,Royal London,19,21.350121271694867,42,0.4666666666666667,6,34.0,False,19,3,1
2025-01-02 19:00:00,St Thomas,16,5.0,234,0.52,1,34.0,False,19,3,1
2025-01-02 20:00:00,Manchester Royal,18,29.094722815835368,110,0.7818181818181819,4,25.0,False,20,3,1
2025-01-02 20:00:00,Royal London,13,41.54681622351155,77,0.4583333333333333,5,23.0,False,20,3,1
2025-01-02 20:00:00,St Thomas,17,15.339643855507765,90,0.56,4,20.0,False,20,3,1
2025-01-02 21:00:00,Manchester Royal,16,25.77759907999215,138,0.7454545454545455,3,25.0,False,21,3,1
2025-01-02 21:00:00,Royal London,19,24.015507581667652,81,0.425,3,31.0,False,21,3,1
2025-01-02 21:00:00,St Thomas,21,16.139169213456185,205,0.61,2,24.0,False,21,3,1
2025-01-02 22:00:00,Manchester Royal,14,12.915872569416939,75,0.43636363636363634,5,28.0,False,22,3,1
2025-01-02 22:00:00,Royal London,20,13.390216732061367,126,0.5916666666666667,3,29.0,False,22,3,1
2025-01-02 22:00:00,St Thomas,18,8.8847996190044,38,0.56,8,26.0,False,22,3,1
2025-01-02 23:00:00,Manchester Royal,21,6.571615629017654,58,0.3181818181818182,4,29.0,False,23,3,1
2025-01-02 23:00:00,Royal London,18,19.376120433059356,50,0.425,5,33.0,False,23,3,1
2025-01-02 23:00:00,St Thomas,13,14.796603351945254,52,0.31,4,26.0,False,23,3,1
2025-01-03 00:00:00,Manchester Royal,9,8.05764910615834,82,0.4,6,31.0,False,0,4,1
2025-01-03 00:00:00,Royal London,11,12.357839349309142,54,0.24166666666666667,3,32.0,False,0,4,1
2025-01-03 00:00:00,St Thomas,10,17.7151549470738,67,0.41,4,25.0,False,0,4,1
2025-01-03 01:00:00,Manchester Royal,10,10.459781523384098,85,0.4909090909090909,5,30.0,False,1,4,1
2025-01-03 01:00:00,Royal London,10,18.1143990255897,57,0.325,4,31.0,False,1,4,1
2025-01-03 01:00:00,St Thomas,13,33.571646384279525,62,0.54,5,24.0,False,1,4,1
2025-01-03 02:00:00,Manchester Royal,8,20.8443187415552,82,0.24545454545454545,3,27.0,False,2,4,1
2025-01-03 02:00:00,Royal London,19,19.735954482327422,89,0.39166666666666666,3,30.0,False,2,4,1
2025-01-03 02:00:00,St Thomas,9,14.468013393240101,48,0.5,6,26.0,False,2,4,1
2025-01-03 03:00:00,Manchester Royal,12,23.41714865968857,60,0.35454545454545455,4,29.0,False,3,4,1
2025-01-03 03:00:00,Royal London,11,9.454652524856492,99,0.3333333333333333,2,32.0,False,3,4,1
2025-01-03 03:00:00,St Thomas,8,29.27210334450737,95,0.48,3,24.0,False,3,4,1
2025-01-03 04:00:00,Manchester Royal,6,12.369254874635974,91,0.2545454545454545,2,29.0,False,4,4,1
2025-01-03 04:00:00,Royal London,15,16.582136910759775,54,0.21666666666666667,4,31.0,False,4,4,1
2025-01-03 04:00:00,St Thomas,12,7.802968989546795,92,0.42,4,24.0,False,4,4,1
2025-01-03 05:00:00,Manchester Royal,10,17.242371841256382,57,0.2545454545454545,3,29.0,False,5,4,1
2025-01-03 05:00:00,Royal London,13,9.416206533811188,84,0.23333333333333334,2,30.0,False,5,4,1
2025-01-03 05:00:00,St Thomas,6,18.4611137887537,62,0.27,3,27.0,False,5,4,1
2025-01-03 06:00:00,Manchester Royal,7,13.684854140472721,22,0.15454545454545454,6,30.0,False,6,4,1
2025-01-03 06:00:00,Royal London,14,12.842818195451414,47,0.35,10,33.0,False,6,4,1
2025-01-03 06:00:00,St Thomas,6,9.068417121495907,42,0.24,4,26.0,False,6,4,1
2025-01-03 07:00:00,Manchester Royal,11,21.52332081847443,29,0.16363636363636364,8,21.0,False,7,4,1
2025-01-03 07:00:00,Royal London,14,23.903885219536583,82,0.23333333333333334,3,23.0,False,7,4,1
2025-01-03 07:00:00,St Thomas,12,20.413531434715004,43,0.18,4,21.0,False,7,4,1
2025-01-03 08:00:00,Manchester Royal,11,17.736239834656722,48,0.2636363636363636,5,32.0,False,8,4,1
2025-01-03 08:00:00,Royal London,15,7.713635379725062,62,0.35833333333333334,3,36.0,False,8,4,1
2025-01-03 08:00:00,St Thomas,12,20.750652691885715,51,0.3,4,30.0,False,8,4,1
2025-01-03 09:00:00,Manchester Royal,12,7.579450059312479,45,0.37272727272727274,4,40.0,False,9,4,1
2025-01-03 09:00:00,Royal London,16,13.178678520141611,56,0.375,4,47.0,False,9,4,1
2025-01-03 09:00:00,St Thomas,8,10.781072781246822,35,0.32,9,41.0,False,9,4,1
2025-01-03 10:00:00,Manchester Royal,10,12.296327881984341,49,0.4,6,42.0,False,10,4,1
2025-01-03 10:00:00,Royal London,21,9.869856630136795,29,0.425,6,44.0,False,10,4,1
2025-01-03 10:00:00,St Thomas,10,8.281264225338868,46,0.3,3,44.0,False,10,4,1
2025-01-03 11:00:00,Manchester Royal,15,5.356718622469398,51,0.5363636363636364,4,45.0,False,11,4,1
2025-01-03 11:00:00,Royal London,14,7.830829517182806,30,0.5416666666666666,7,43.0,False,11,4,1
2025-01-03 11:00:00,St Thomas,8,12.625924697763253,65,0.26,3,39.0,False,11,4,1
2025-01-03 12:00:00,Manchester Royal,22,9.535766723752433,71,0.5272727272727272,3,43.0,False,12,4,1
2025-01-03 12:00:00,Royal London,16,15.702801912771776,55,0.5416666666666666,4,43.0,False,12,4,1
2025-01-03 12:00:00,St Thomas,14,16.984888391015584,24,0.3,7,40.0,False,12,4,1
2025-01-03 13:00:00,Manchester Royal,14,8.487961594967958,209,0.5545454545454546,1,44.0,False,13,4,1
2025-01-03 13:00:00,Royal London,24,12.509016037652717,93,0.7416666666666667,3,47.0,False,13,4,1
2025-01-03 13:00:00,St Thomas,16,11.59890710587211,90,0.38,2,37.0,False,13,4,1
2025-01-03 14:00:00,Manchester Royal,18,15.852709124046209,48,0.2909090909090909,3,44.0,False,14,4,1
2025-01-03 14:00:00,Royal London,23,12.992622908109343,58,0.6416666666666667,4,48.0,False,14,4,1
2025-01-03 14:00:00,St Thomas,15,11.718037127327113,70,0.53,3,37.0,False,14,4,1
2025-01-03 15:00:00,Manchester Royal,21,10.061870630862954,59,0.35454545454545455,3,43.0,False,15,4,1
2025-01-03 15:00:00,Royal London,19,9.009497644389246,61,0.4666666666666667,4,42.0,False,15,4,1
2025-01-03 15:00:00,St Thomas,21,5.0,126,0.58,2,40.0,False,15,4,1
2025-01-03 16:00:00,Manchester Royal,17,11.416859582264724,73,0.34545454545454546,2,43.0,False,16,4,1
2025-01-03 16:00:00,Royal London,19,17.22230384341832,31,0.5083333333333333,8,38.0,False,16,4,1
2025-01-03 16:00:00,St Thomas,12,15.9847953839357,207,0.47,1,39.0,False,16,4,1
2025-01-03 17:00:00,Manchester Royal,17,14.256977865382296,54,0.3090909090909091,3,41.0,False,17,4,1
2025-01-03 17:00:00,Royal London,20,5.000822438586343,77,0.48333333333333334,3,41.0,False,17,4,1
2025-01-03 17:00:00,St Thomas,24,16.680978504409776,50,0.36,3,40.0,False,17,4,1
2025-01-03 18:00:00,Manchester Royal,14,9.1858809502466,57,0.2818181818181818,4,42.0,False,18,4,1
2025-01-03 18:00:00,Royal London,20,9.360074170727458,50,0.49166666666666664,6,43.0,False,18,4,1
2025-01-03 18:00:00,St Thomas,21,11.765470495918573,48,0.45,7,39.0,False,18,4,1
2025-01-03 19:00:00,Manchester Royal,19,12.39158339732642,51,0.3,5,31.0,False,19,4,1
2025-01-03 19:00:00,Royal London,23,11.037271956748276,134,0.5166666666666667,2,36.0,False,19,4,1
2025-01-03 19:00:00,St Thomas,21,19.12164955582088,73,0.42,4,32.0,False,19,4,1
2025-01-03 20:00:00,Manchester Royal,12,31.91058529133272,59,0.4090909090909091,6,23.0,False,20,4,1
2025-01-03 20:00:00,Royal London,13,23.03284783546707,128,0.625,3,24.0,False,20,4,1
2025-01-03 20:00:00,St Thomas,18,21.440835067470235,88,0.6,5,20.0,False,20,4,1
2025-01-03 21:00:00,Manchester Royal,19,28.126198259294323,89,0.45454545454545453,3,27.0,False,21,4,1
2025-01-03 21:00:00,Royal London,18,25.19428307378598,46,0.5833333333333334,8,28.0,False,21,4,1
2025-01-03 21:00:00,St Thomas,16,21.29035859828281,89,0.76,5,24.0,False,21,4,1
2025-01-03 22:00:00,Manchester Royal,18,14.068184638444615,56,0.6181818181818182,6,27.0,False,22,4,1
2025-01-03 22:00:00,Royal London,13,15.635426960639743,62,0.25833333333333336,5,33.0,False,22,4,1
2025-01-03 22:00:00,St Thomas,19,23.70125642729637,82,0.74,5,27.0,False,22,4,1
2025-01-03 23:00:00,Manchester Royal,15,20.03049322756005,76,0.4090909090909091,4,27.0,False,23,4,1
2025-01-03 23:00:00,Royal London,11,15.61247092303538,119,0.35,2,29.0,False,23,4,1
2025-01-03 23:00:00,St Thomas,11,16.14430970523598,163,0.64,2,28.0,False,23,4,1
2025-01-04 00:00:00,Manchester Royal,19,20.012106974830722,66,0.4727272727272727,6,28.0,False,0,5,1
2025-01-04 00:00:00,Royal London,11,14.962939970996212,35,0.44166666666666665,7,31.0,False,0,5,1
2025-01-04 00:00:00,St Thomas,17,10.662694658993312,41,0.63,8,27.0,False,0,5,1
2025-01-04 01:00:00,Manchester Royal,10,21.6972572377505,87,0.5636363636363636,4,26.0,False,1,5,1
2025-01-04 01:00:00,Royal London,13,19.611072547967822,52,0.4583333333333333,5,31.0,False,1,5,1
2025-01-04 01:00:00,St Thomas,18,17.713709939297217,50,0.54,6,27.0,False,1,5,1
2025-01-04 02:00:00,Manchester Royal,11,24.15106212615086,43,0.36363636363636365,7,28.0,False,2,5,1
2025-01-04 02:00:00,Royal London,16,15.883728920852455,70,0.48333333333333334,4,31.0,False,2,5,1
2025-01-04 02:00:00,St Thomas,10,16.655714696855053,71,0.45,4,25.0,False,2,5,1
2025-01-04 03:00:00,Manchester Royal,11,21.375960277080637,62,0.4636363636363636,4,31.0,False,3,5,1
2025-01-04 03:00:00,Royal London,18,27.94515213527482,35,0.48333333333333334,10,29.0,False,3,5,1
2025-01-04 03:00:00,St Thomas,6,19.568132380465848,147,0.51,2,27.0,False,3,5,1
2025-01-04 04:00:00,Manchester Royal,6,14.36612966073684,82,0.2545454545454545,10,28.0,False,4,5,1
2025-01-04 04:00:00,Royal London,13,11.872839396950729,51,0.5916666666666667,7,28.0,False,4,5,1
2025-01-04 04:00:00,St Thomas,14,11.728296619324324,91,0.65,4,27.0,False,4,5,1
2025-01-04 05:00:00,Manchester Royal,12,15.367700907872901,41,0.36363636363636365,6,26.0,False,5,5,1
2025-01-04 05:00:00,Royal London,17,12.324802006327396,42,0.4,6,31.0,False,5,5,1
2025-01-04 05:00:00,St Thomas,10,24.299611487675374,63,0.41,4,26.0,False,5,5,1
2025-01-04 06:00:00,Manchester Royal,16,8.208639406830407,135,0.4090909090909091,2,26.0,False,6,5,1
2025-01-04 06:00:00,Royal London,18,6.58908480658582,108,0.55,3,31.0,False,6,5,1
2025-01-04 06:00:00,St Thomas,9,23.032815631948445,64,0.33,4,26.0,False,6,5,1
2025-01-04 07:00:00,Manchester Royal,22,13.750102904186189,49,0.509090909090909,7,24.0,False,7,5,1
2025-01-04 07:00:00,Royal London,16,33.43519417171215,103,0.6833333333333333,4,24.0,False,7,5,1
2025-01-04 07:00:00,St Thomas,17,24.193354161412596,50,0.36,5,21.0,False,7,5,1
2025-01-04 08:00:00,Manchester Royal,17,11.285233096529398,89,0.5181818181818182,3,34.0,False,8,5,1
2025-01-04 08:00:00,Royal London,25,16.094420500655293,150,0.7416666666666667,4,39.0,False,8,5,1
2025-01-04 08:00:00,St Thomas,14,11.273459849186942,120,0.4,2,29.0,False,8,5,1
2025-01-04 09:00:00,Manchester Royal,14,14.503458570404796,52,0.5363636363636364,4,43.0,False,9,5,1
2025-01-04 09:00:00,Royal London,17,11.154259406423504,117,0.6333333333333333,2,44.0,False,9,5,1
2025-01-04 09:00:00,St Thomas,10,14.123564593876177,44,0.41,4,39.0,False,9,5,1
2025-01-04 10:00:00,Manchester Royal,20,7.356951744377174,52,0.5636363636363636,4,42.0,False,10,5,1
2025-01-04 10:00:00,Royal London,12,16.842835639247816,241,0.6,1,49.0,False,10,5,1
2025-01-04 10:00:00,St Thomas,13,5.880221759779484,49,0.4,4,37.0,False,10,5,1
2025-01-04 11:00:00,Manchester Royal,12,5.828910620617759,48,0.6727272727272727,5,43.0,False,11,5,1
2025-01-04 11:00:00,Royal London,21,12.447035371861269,69,0.275,2,47.0,False,11,5,1
2025-01-04 11:00:00,St Thomas,18,12.945482039819588,36,0.41,6,42.0,False,11,5,1
2025-01-04 12:00:00,Manchester Royal,18,14.498423638184974,40,0.45454545454545453,5,43.0,False,12,5,1
2025-01-04 12:00:00,Royal London,27,10.049596585402156,33,0.4,5,49.0,False,12,5,1
2025-01-04 12:00:00,St Thomas,29,15.383430450887799,63,0.6,4,41.0,False,12,5,1
2025-01-04 13:00:00,Manchester Royal,19,10.614437372578644,95,0.44545454545454544,2,39.0,False,13,5,1
2025-01-04 13:00:00,Royal London,25,14.098567510526301,29,0.43333333333333335,6,47.0,False,13,5,1
2025-01-04 13:00:00,St Thomas,16,13.873344177556959,80,0.63,3,38.0,False,13,5,1
2025-01-04 14:00:00,Manchester Royal,17,10.59305409960828,65,0.6,4,38.0,False,14,5,1
2025-01-04 14:00:00,Royal London,27,9.178819140407134,91,0.6583333333333333,3,44.0,False,14,5,1
2025-01-04 14:00:00,St Thomas,17,10.655905182843435,75,0.8,4,40.0,False,14,5,1
2025-01-04 15:00:00,Manchester Royal,21,5.0,60,0.509090909090909,5,42.0,False,15,5,1
2025-01-04 15:00:00,Royal London,23,11.936647578595224,83,0.85,4,45.0,False,15,5,1
2025-01-04 15:00:00,St Thomas,25,11.726217121221904,47,0.42,4,39.0,False,15,5,1
